transaction_amount,customer_age,account_balance,num_transactions_30d,transaction_hour,distance_from_home_km,merchant_category,is_fraud
8371.44,25,115371.97,14,15,9.83,electronics,0
4196.69,29,87179.47,18,13,6.17,electronics,0
17776.07,40,19130.31,9,13,2.3,electronics,0
8929.86,45,71497.21,15,12,4.11,grocery,0
24042.51,28,22779.76,21,3,8.81,travel,1
3241.32,18,29919.52,21,18,13.4,electronics,0
10205.87,21,108423.68,10,18,14.84,grocery,0
3797.6,43,53856.43,13,11,11.46,utilities,0
21984.66,43,83981.36,29,4,94.13,electronics,1
4276.52,27,134503.73,16,9,2.35,travel,0
15020.93,42,44485.72,28,7,103.44,electronics,1
4567.81,19,96645.95,10,12,2.46,utilities,0
8684.78,39,176150.67,17,10,3.85,travel,0
8551.44,48,85627.73,17,19,5.73,electronics,0
5620.46,27,27644.21,17,12,33.77,travel,0
4875.57,39,74288.44,13,11,7.91,entertainment,0
3286.74,41,33430.55,21,13,19.09,electronics,0
2272.67,34,103100.85,23,13,13.5,utilities,0
10655.18,52,74212.14,13,20,4.52,entertainment,0
15202.82,31,50614.5,23,18,1.14,electronics,0
3414.79,32,62212.55,20,11,8.6,electronics,0
12166.57,18,34097.95,29,2,11.4,electronics,1
7425.49,21,38644.23,26,3,32.94,travel,1
9162.33,23,41264.21,22,11,30.4,electronics,0
2860.11,25,184246.72,13,10,5.71,utilities,0
4388.71,30,48978.81,20,9,5.94,travel,0
2576.99,29,47726.65,14,16,1.73,grocery,0
3777.58,30,68768.65,14,13,13.15,electronics,0
12604.7,23,73099.43,27,0,155.88,electronics,1
4070.26,31,31379.49,12,15,7.47,travel,0
6891.81,33,35753.31,13,10,14.72,grocery,0
8352.43,48,53662.87,14,15,17.44,grocery,0
4519.47,29,50225.4,13,10,5.34,entertainment,0
9960.5,22,20072.88,13,11,2.15,travel,0
13350.16,32,28185.5,20,17,2.34,utilities,0
1986.77,34,64345.28,20,18,6.53,grocery,0
653.68,20,14105.04,12,21,4.34,grocery,0
8201.78,18,44537.0,25,14,24.5,travel,1
2064.14,25,150036.42,13,16,10.63,utilities,0
4998.33,27,68278.07,14,14,28.84,grocery,0
2048.38,32,59364.75,14,15,5.16,travel,0
3853.15,62,88450.62,17,9,6.14,electronics,0
4699.58,39,59757.84,11,15,1.81,electronics,0
7641.55,24,38058.94,14,11,2.84,utilities,0
3805.91,21,59867.72,14,14,0.76,travel,0
14560.08,24,52293.15,29,7,136.06,travel,1
13998.8,23,99972.77,13,8,9.15,travel,0
1844.03,37,35924.13,13,10,8.42,electronics,0
5871.54,24,192819.84,19,8,2.13,utilities,0
1613.14,26,35179.62,12,18,6.51,utilities,0
7613.48,42,38432.23,29,3,58.95,electronics,1
3045.2,20,60746.88,21,13,23.33,travel,1
3824.06,18,153711.88,14,8,13.56,entertainment,0
4128.34,30,151664.43,15,18,10.04,entertainment,0
2572.73,33,46558.91,14,14,19.89,entertainment,0
2288.62,26,96202.45,13,11,11.02,grocery,0
3618.57,36,44243.83,12,16,1.92,electronics,0
9569.75,60,46288.11,14,12,3.77,electronics,0
4980.72,18,59530.37,10,13,24.9,electronics,0
9743.75,22,56924.39,11,20,19.43,entertainment,0
8098.26,21,49250.08,12,15,7.55,travel,0
4740.38,30,108921.48,11,15,9.4,entertainment,0
7248.9,27,58613.43,13,11,5.7,electronics,0
8840.64,37,57877.22,10,10,17.55,electronics,0
37539.95,30,43786.03,31,13,76.66,grocery,1
6252.73,30,154574.95,11,12,7.53,travel,0
14005.71,20,43556.37,13,10,28.83,entertainment,0
5645.32,24,27510.24,14,21,16.85,travel,0
5529.45,24,92951.04,36,5,112.87,travel,1
5182.53,33,38580.26,22,13,8.75,grocery,0
7117.93,32,54413.08,22,18,5.72,electronics,0
11418.68,26,59083.94,11,13,5.47,grocery,0
10911.02,22,59628.51,18,13,7.01,entertainment,0
4094.16,31,65501.76,19,11,0.47,travel,0
5679.3,33,93372.13,13,10,8.06,entertainment,0
3329.22,43,126900.79,13,12,3.72,entertainment,0
6593.35,42,114582.24,15,12,15.66,entertainment,0
5452.37,31,81167.07,13,13,15.33,entertainment,0
3540.14,33,42127.62,22,12,22.46,utilities,0
8645.36,19,43742.29,8,15,36.24,travel,0
7252.83,19,33345.9,10,15,2.85,electronics,0
1864.84,27,58131.35,20,14,14.69,utilities,0
1591.81,32,61537.87,11,11,15.68,entertainment,0
21382.31,21,25895.16,32,1,65.78,grocery,1
2802.31,18,25137.23,11,16,29.82,travel,0
3106.25,19,144202.83,19,10,2.28,entertainment,0
6427.86,29,41850.89,13,18,10.92,entertainment,0
3906.11,18,76270.52,23,13,8.7,travel,0
4175.15,34,168305.07,18,10,25.1,travel,0
1670.07,31,44203.29,12,15,14.2,grocery,0
2330.92,26,74155.16,15,12,19.49,travel,0
5676.94,34,62662.27,13,19,9.67,grocery,0
3624.18,31,34562.12,15,16,1.19,grocery,0
8949.94,24,77179.92,25,0,136.31,grocery,1
2325.78,31,305053.24,13,9,2.49,entertainment,0
2676.65,27,72615.28,13,11,30.34,electronics,0
5746.36,31,57901.96,32,21,9.33,electronics,0
7121.65,27,70163.82,34,5,79.81,travel,1
6543.94,31,51541.01,13,14,7.0,grocery,0
18545.97,38,49793.81,13,15,1.39,electronics,0
10798.72,39,18022.7,18,14,37.78,entertainment,0
4508.22,18,61903.38,12,9,15.44,electronics,0
1811.35,31,31743.5,14,8,34.98,utilities,0
9475.61,54,46522.49,12,14,13.58,electronics,1
6363.45,42,164986.1,16,11,3.51,utilities,0
14143.77,23,58754.35,14,8,7.59,travel,0
7587.16,31,44671.05,18,19,2.16,grocery,0
2295.13,49,34994.3,15,14,8.12,utilities,0
17171.19,29,48900.93,14,11,18.56,utilities,0
14494.75,29,28210.33,33,3,127.16,electronics,1
9772.29,29,42267.45,18,14,11.82,grocery,0
2334.99,30,21754.51,11,16,14.77,travel,0
8589.91,38,113687.99,26,8,8.12,entertainment,0
3692.87,24,37589.53,14,13,2.05,utilities,0
3095.07,43,51492.32,18,11,10.11,utilities,0
9800.9,24,42760.88,21,8,19.19,electronics,0
3714.77,26,87293.35,20,14,11.39,grocery,0
8300.33,44,113064.5,11,15,0.63,utilities,0
2937.64,41,38037.35,14,10,9.91,entertainment,0
4989.93,21,109482.96,23,23,20.79,travel,0
10465.91,21,151729.81,18,12,16.63,travel,0
4841.98,18,45524.03,14,9,26.18,electronics,0
2189.72,24,68471.5,15,13,6.52,electronics,0
3217.26,21,130847.56,13,14,3.11,electronics,0
3099.0,51,28217.25,10,21,4.66,entertainment,0
1637.73,48,67874.7,14,9,18.99,utilities,0
2837.1,24,49688.82,12,13,5.54,utilities,0
9509.77,53,38260.71,9,10,8.17,entertainment,0
9297.01,26,59002.15,11,12,22.16,utilities,0
4857.2,18,37638.24,13,16,2.15,electronics,0
1853.46,34,79015.44,13,11,30.58,utilities,0
4501.04,41,56906.16,15,6,10.62,entertainment,0
2109.0,25,145829.71,13,16,12.92,electronics,0
3009.41,33,80338.27,10,15,19.05,utilities,0
3911.15,36,45940.06,13,21,16.98,electronics,0
2701.11,20,82913.21,14,14,17.43,utilities,0
7297.89,23,47040.96,28,0,119.77,grocery,1
4918.71,26,64136.43,14,19,2.6,grocery,0
2715.13,20,76767.17,14,10,14.28,utilities,0
4228.04,18,41276.1,10,13,2.84,utilities,0
9501.65,38,55410.94,12,13,3.52,utilities,0
5068.47,40,32618.09,18,12,19.76,entertainment,0
9442.27,24,58149.05,14,14,16.14,utilities,0
5126.28,30,73031.76,13,13,2.99,travel,0
3615.29,23,99123.88,14,13,3.46,travel,0
2391.47,35,136762.84,15,10,19.5,grocery,0
10397.7,31,64373.83,13,11,4.07,entertainment,0
3383.42,31,67151.83,13,17,18.05,grocery,0
8965.98,26,62921.47,14,22,1.81,travel,0
2221.3,23,212036.46,14,16,21.27,utilities,0
37189.96,22,34666.43,32,10,106.7,electronics,1
10273.8,35,32683.26,21,14,13.72,utilities,0
2965.59,32,34304.74,16,13,8.27,utilities,0
2053.53,19,70138.68,16,12,11.8,electronics,0
10339.16,42,104090.36,17,19,1.49,entertainment,0
2827.66,31,81910.2,14,16,13.54,electronics,0
920.7,59,86679.1,13,18,11.34,utilities,0
7464.51,20,64917.92,14,15,15.09,grocery,0
3570.26,28,65916.03,14,14,0.65,travel,0
5249.15,53,73412.34,24,21,1.74,electronics,0
2509.2,32,60371.86,11,20,11.8,grocery,0
5498.49,28,30525.39,15,6,4.63,travel,1
10184.8,37,90546.5,26,12,14.88,travel,0
8214.84,29,103545.61,14,21,19.52,utilities,0
1453.79,31,47959.52,20,15,2.21,utilities,0
5162.23,40,85133.64,10,16,4.07,entertainment,0
3238.12,28,65051.07,12,15,3.44,travel,0
4025.97,25,66058.75,11,11,10.08,utilities,0
15752.91,30,77977.55,18,12,20.08,entertainment,0
27379.71,23,32546.95,26,1,130.43,travel,1
2839.38,22,97157.0,13,14,2.62,electronics,0
6491.19,18,48355.3,12,13,2.53,utilities,0
8714.25,30,54320.53,13,12,15.5,entertainment,0
8691.65,29,81758.65,13,11,7.48,grocery,0
10591.84,24,40772.11,13,16,31.53,travel,0
1923.16,62,196680.56,16,10,6.93,grocery,0
4863.1,27,49067.01,18,12,26.19,grocery,0
2044.04,46,46389.6,11,13,15.21,electronics,0
3278.26,28,37630.94,9,13,9.53,travel,0
10898.51,26,88792.07,13,15,11.0,entertainment,0
2734.59,49,62558.14,18,11,3.24,entertainment,0
1587.58,22,49729.84,12,17,14.01,entertainment,0
3310.27,18,67684.1,21,13,16.96,grocery,0
4012.63,39,63144.68,14,12,2.77,utilities,0
8773.7,18,47019.93,33,7,61.52,travel,1
6257.38,25,61313.66,14,11,15.87,grocery,0
5336.87,29,38690.08,12,14,22.53,travel,0
28659.68,35,115811.17,9,13,1.79,entertainment,0
1878.3,35,64665.78,12,8,3.81,travel,0
3809.23,33,32920.99,12,11,29.31,utilities,0
3084.27,19,48484.67,14,13,4.03,utilities,0
10077.93,33,78965.36,13,16,5.89,electronics,0
4538.37,23,60240.03,23,20,16.6,electronics,0
2997.14,25,60445.57,12,13,8.3,grocery,0
6244.22,37,102785.68,12,19,1.5,entertainment,0
1760.58,28,75807.24,9,16,14.29,electronics,0
2162.47,24,143742.02,22,15,2.8,electronics,0
8370.47,44,71669.3,35,17,9.78,electronics,0
3860.77,33,36283.46,20,10,5.99,electronics,0
3207.85,35,31098.18,16,12,16.67,entertainment,0
4526.78,43,106560.48,15,10,12.28,electronics,0
7282.87,36,151096.58,14,15,2.94,entertainment,0
13093.08,23,22930.42,32,2,131.14,electronics,1
4809.27,29,72934.83,10,20,10.22,grocery,0
4173.53,34,57522.7,10,8,7.21,entertainment,0
5882.37,28,48504.66,12,14,6.89,entertainment,0
5133.3,29,45993.12,19,11,33.89,travel,0
5055.92,24,358948.62,13,14,12.2,grocery,0
14862.1,34,22022.99,22,17,37.8,electronics,0
7354.79,20,109286.61,17,12,16.94,entertainment,0
4107.63,40,52968.01,14,20,20.59,electronics,0
2286.87,46,139760.06,9,19,8.05,utilities,0
3600.06,32,52608.52,18,13,6.46,travel,0
2895.46,28,31720.56,14,11,2.77,utilities,0
5161.02,34,35335.13,18,15,14.97,travel,0
1832.85,44,53127.03,10,18,32.14,entertainment,0
2105.27,23,38402.32,15,16,13.63,grocery,0
9184.92,52,75079.37,15,13,4.2,utilities,0
12963.36,30,91847.68,13,8,32.09,entertainment,0
748.44,21,200853.21,14,16,23.45,grocery,0
10290.15,32,26238.91,20,11,10.63,electronics,0
5758.44,35,165753.76,17,15,2.67,entertainment,0
1848.56,25,45914.55,18,12,0.81,electronics,0
1741.96,50,36676.0,17,15,1.98,utilities,0
4901.81,23,105287.17,8,12,2.61,travel,0
12789.05,46,70477.11,16,14,26.08,grocery,0
13412.76,36,70809.93,23,5,13.13,electronics,1
2056.23,32,127848.48,16,19,16.04,travel,0
8879.49,36,66392.85,10,9,16.31,utilities,0
13383.77,23,82388.75,34,2,12.46,electronics,1
8006.28,36,75070.01,14,22,7.0,electronics,0
1825.86,54,52045.39,17,10,21.08,grocery,0
1971.33,30,49945.83,15,13,24.48,entertainment,0
5628.15,32,32746.0,22,20,6.33,electronics,1
13987.71,32,58799.64,21,14,8.1,entertainment,0
2209.02,31,113289.86,15,8,1.57,utilities,0
2968.78,48,44854.3,14,13,9.53,grocery,0
6506.13,46,45983.04,17,16,14.97,electronics,0
10001.07,34,66369.29,15,7,14.42,entertainment,0
9729.9,37,39121.68,15,10,3.73,grocery,0
2893.65,25,287790.55,14,17,13.5,entertainment,0
3273.0,38,41799.92,14,14,2.9,grocery,0
5828.21,24,30784.25,17,3,33.53,travel,0
1706.37,54,72212.41,13,19,6.06,electronics,0
10333.1,51,157703.81,21,10,3.87,entertainment,0
2720.56,31,123989.15,19,14,16.56,travel,0
4440.97,27,39076.04,11,13,3.07,travel,0
4856.05,33,32517.76,22,8,29.63,electronics,0
2117.92,26,145938.66,13,19,0.37,utilities,0
6354.65,35,42504.04,13,8,14.49,electronics,0
8217.57,18,64235.31,10,10,22.01,grocery,0
10527.86,37,47560.81,13,12,15.33,travel,0
8821.81,23,62290.57,11,16,14.49,travel,0
2307.14,35,48817.09,16,12,2.97,electronics,0
2949.91,29,55169.89,13,14,4.83,utilities,0
1100.38,35,44407.48,14,14,16.5,grocery,0
5662.56,21,105544.96,21,11,3.26,travel,0
5273.79,50,106259.04,14,12,3.28,utilities,0
30725.57,18,24906.91,22,10,32.08,travel,1
3413.02,31,68287.42,20,16,31.1,entertainment,0
3142.76,19,76090.73,20,13,29.32,travel,0
903.76,48,107662.58,14,14,6.07,grocery,0
6432.14,48,35556.59,12,8,8.64,travel,0
2253.41,33,280525.07,18,11,7.21,electronics,0
2063.47,41,32537.12,12,15,2.69,utilities,0
10619.51,34,202858.69,16,12,27.78,utilities,0
2723.09,38,141504.26,9,17,13.07,electronics,0
8136.35,35,164544.42,18,15,3.58,entertainment,0
1617.98,21,28998.69,13,8,1.88,electronics,0
7599.93,26,143650.95,30,10,17.5,travel,0
15407.22,51,102682.99,14,18,15.99,entertainment,0
18152.36,47,86358.87,17,14,1.16,entertainment,0
4077.15,37,66725.44,25,10,24.72,travel,1
2901.0,53,99665.79,13,16,12.11,electronics,0
5117.79,44,28611.95,20,8,18.77,electronics,1
2613.84,21,24175.96,14,15,3.04,travel,0
3200.05,50,65409.04,14,15,15.74,utilities,0
2393.07,34,129030.95,13,11,6.79,electronics,0
2200.75,41,64728.97,14,12,12.98,utilities,0
12570.88,34,36239.46,12,8,26.53,entertainment,0
992.6,24,81029.9,14,13,1.89,grocery,0
6834.1,19,71126.83,16,10,7.73,grocery,0
1607.48,30,82753.0,11,11,0.78,utilities,0
3295.57,26,55348.07,15,15,6.37,utilities,0
10681.52,38,100545.7,11,9,4.31,entertainment,0
3269.66,31,66601.64,17,20,0.62,entertainment,0
3007.11,33,100021.73,11,16,3.5,entertainment,0
7432.62,18,141660.3,31,5,59.19,grocery,1
11539.0,50,30558.39,19,17,2.0,grocery,0
3873.64,33,37992.85,13,21,1.59,electronics,0
5238.18,38,74887.09,14,9,3.27,entertainment,0
11278.44,20,69374.06,17,12,3.71,travel,0
10353.25,21,139901.65,10,9,16.54,travel,0
20300.27,35,28645.52,13,16,17.66,electronics,0
6750.77,34,35622.85,15,8,1.78,entertainment,0
6362.98,35,51443.01,13,9,27.59,electronics,0
4788.69,20,42773.07,10,10,16.66,travel,0
5522.01,40,65172.13,11,21,12.13,electronics,0
3180.59,25,62723.8,14,10,8.18,travel,0
13762.67,30,105466.4,10,12,3.34,travel,0
2192.3,31,35737.98,13,22,23.32,grocery,0
1944.29,44,86582.22,21,17,15.86,grocery,0
8919.24,24,52327.64,14,9,2.84,grocery,0
9765.04,33,48129.24,9,10,9.98,entertainment,0
4261.88,18,466460.84,16,21,7.32,electronics,0
7759.89,34,92169.44,12,8,15.83,entertainment,0
1954.65,24,27132.33,12,15,11.82,grocery,0
2361.36,50,99333.15,15,19,20.85,utilities,0
18615.56,50,40086.71,14,19,2.01,electronics,0
6010.5,30,60710.33,22,14,26.6,grocery,1
2695.55,30,23874.54,20,16,5.44,travel,0
2575.28,29,143725.38,13,13,2.57,entertainment,0
4884.91,39,19911.84,12,6,115.73,electronics,1
2328.51,49,95957.02,12,14,7.53,electronics,0
5507.62,34,56779.81,12,12,2.49,entertainment,0
5731.38,18,22060.96,11,7,12.69,electronics,0
2268.81,24,175988.97,12,12,7.92,travel,0
5513.19,31,76397.22,11,16,8.06,utilities,0
17675.37,50,73535.02,14,9,3.55,utilities,0
3802.57,39,27231.71,31,9,31.67,entertainment,0
6601.44,39,92584.35,13,12,3.33,travel,0
5792.84,29,34570.01,18,12,1.91,electronics,0
6285.87,22,91408.86,11,14,15.44,electronics,0
6717.86,25,63520.89,13,16,26.89,grocery,0
2849.14,47,107658.15,11,11,2.6,travel,0
2538.45,36,29343.74,13,11,14.8,utilities,0
1950.36,32,50931.18,12,17,2.48,utilities,0
1641.42,50,59818.32,14,16,14.09,entertainment,0
9461.63,24,58494.34,9,12,8.24,electronics,0
18146.66,30,71479.87,12,13,15.59,electronics,0
18864.78,47,42888.23,28,13,19.94,electronics,0
4441.57,33,79873.58,12,11,18.15,entertainment,0
2719.37,24,31868.17,20,12,3.04,travel,0
2661.1,39,57576.16,14,16,8.62,electronics,0
5644.31,23,52383.66,14,16,17.78,grocery,0
13749.35,21,61878.36,17,13,24.01,grocery,0
4073.96,51,196894.79,14,13,7.12,entertainment,0
6679.97,24,43625.01,13,14,12.16,electronics,0
10736.55,20,48882.62,13,11,16.13,travel,0
3314.57,34,47846.3,18,10,2.63,entertainment,0
4547.76,32,85610.42,24,14,2.52,utilities,0
9743.52,30,33133.49,11,15,13.01,grocery,0
11683.57,25,50826.55,11,9,31.27,travel,0
2941.43,44,47479.67,14,17,3.37,travel,0
2819.47,25,41106.46,26,17,5.72,electronics,0
12380.33,23,40309.65,20,4,17.52,electronics,1
3503.72,19,46255.75,16,9,0.77,utilities,0
2328.48,18,156276.94,13,17,22.95,grocery,0
1848.22,37,99869.16,14,7,12.96,electronics,0
5611.9,22,129199.32,19,8,3.44,travel,0
13167.18,35,91960.0,13,13,14.85,entertainment,0
1691.84,30,76631.87,10,11,13.71,utilities,0
8331.09,37,83655.34,19,14,13.15,travel,0
2350.07,32,92299.05,12,19,11.79,utilities,0
6255.46,24,125732.95,11,15,25.77,entertainment,0
3465.04,29,40612.22,9,11,32.24,entertainment,0
1857.19,19,56983.31,13,6,27.79,grocery,0
1962.07,47,71277.6,14,14,25.18,grocery,0
5405.34,40,74788.94,18,17,13.51,electronics,0
31008.18,23,29900.7,32,3,88.31,electronics,1
2016.09,50,211237.61,12,6,6.22,entertainment,0
2318.72,44,73889.0,14,15,9.34,utilities,0
2816.24,18,83364.39,13,15,17.95,electronics,0
2756.84,33,108660.54,11,17,1.01,electronics,0
4897.94,23,35382.22,24,7,5.1,travel,0
8051.56,26,42720.89,13,13,14.5,grocery,0
4425.25,48,88341.16,21,16,4.45,grocery,0
2637.31,38,192615.12,13,12,2.21,utilities,0
3090.37,38,104601.86,7,19,8.07,entertainment,0
6451.13,38,74912.46,13,18,2.84,electronics,0
4779.23,48,23593.93,14,11,2.54,grocery,0
2593.43,41,89562.9,14,16,8.89,utilities,0
2090.05,18,36704.22,13,11,0.32,grocery,0
7615.9,31,73056.52,17,17,26.04,grocery,0
1584.35,45,268264.55,17,17,2.05,travel,0
2206.87,36,26946.7,18,15,7.87,travel,0
6457.89,26,16710.37,30,9,26.31,electronics,1
7448.86,33,52513.89,19,10,25.32,travel,0
9870.34,18,55268.61,21,10,11.51,electronics,0
2417.02,31,64063.67,12,13,15.22,utilities,0
4179.06,27,167105.88,18,13,1.28,electronics,0
22032.95,50,173329.84,19,13,11.95,electronics,0
6089.09,32,26239.18,36,1,44.91,electronics,1
9922.36,35,126916.29,15,16,30.63,travel,0
3560.03,46,54407.43,14,16,5.16,entertainment,0
3135.56,24,47652.24,13,20,27.6,grocery,0
4922.86,33,75668.44,14,12,13.27,utilities,0
3085.52,19,95928.84,9,17,3.87,travel,0
1344.13,21,44179.83,14,17,10.23,utilities,0
8349.13,33,65508.31,18,11,29.06,utilities,0
2353.9,29,83785.76,18,14,9.19,grocery,0
4090.05,29,60810.43,14,12,6.41,grocery,0
2338.26,18,25844.34,27,10,13.03,electronics,0
2861.18,19,81152.32,18,12,9.21,entertainment,0
16940.01,42,34755.62,14,10,2.51,travel,0
10531.2,50,40103.32,14,4,0.74,travel,0
2510.4,42,31830.52,14,15,14.15,entertainment,0
7408.34,44,227090.48,19,9,8.05,travel,0
2897.36,28,53028.0,14,17,9.11,utilities,0
10814.25,34,26768.52,31,0,12.45,electronics,1
3424.85,33,55696.03,10,17,10.89,travel,0
2915.66,18,65263.26,10,20,7.18,grocery,0
6999.81,39,41543.1,29,21,7.87,electronics,0
2388.91,25,51350.61,13,11,6.47,utilities,0
9444.3,23,119426.36,18,13,2.87,electronics,0
1013.85,27,48629.31,14,16,24.09,grocery,0
1099.14,18,49453.33,15,16,1.47,grocery,0
2519.9,43,93771.16,18,16,5.09,utilities,0
9547.21,32,36341.14,16,15,9.68,utilities,0
17297.61,24,65237.19,25,4,66.58,electronics,1
8261.79,35,121120.41,14,15,4.64,utilities,0
4903.93,19,38427.45,27,10,23.59,electronics,1
6433.78,18,55866.62,18,22,8.0,entertainment,0
12290.56,31,158713.83,23,9,30.37,electronics,1
4202.52,25,42117.25,35,3,27.13,travel,1
4678.15,40,59967.35,9,14,2.38,electronics,0
3285.06,27,47578.17,12,20,12.97,utilities,0
10015.93,41,308170.99,13,16,21.67,entertainment,0
6035.29,30,132422.29,18,13,3.43,utilities,0
7611.61,33,106139.76,14,14,14.6,electronics,0
9222.44,18,118445.45,36,22,101.18,electronics,1
13347.33,32,43195.69,32,11,11.3,electronics,0
4684.92,32,147878.94,11,20,3.05,entertainment,0
3076.34,26,47187.83,22,16,0.89,grocery,0
5501.61,40,66200.43,14,20,12.02,electronics,0
5495.15,27,266040.0,12,12,13.68,grocery,0
2846.24,31,19350.8,13,9,19.28,travel,0
17482.49,24,42013.85,11,13,7.26,utilities,0
8948.12,21,50488.82,10,23,29.11,electronics,0
3591.36,41,120383.78,18,14,13.82,travel,0
6808.0,33,119347.4,18,18,0.15,utilities,0
5572.67,18,111974.38,12,13,2.27,entertainment,0
531.2,25,43352.01,18,14,11.48,grocery,0
9027.51,27,60777.4,14,14,14.57,utilities,0
2356.35,35,95151.25,14,14,18.69,entertainment,0
2676.49,32,109138.07,15,23,14.72,electronics,0
14897.67,25,128643.72,14,8,4.2,travel,0
10356.81,30,107569.43,11,10,2.7,utilities,0
5625.43,56,20305.7,13,16,25.59,utilities,0
777.42,29,86747.29,14,18,7.23,grocery,0
1679.07,30,27645.61,13,15,9.81,grocery,0
2240.16,29,158106.23,16,9,10.75,grocery,0
8941.06,31,71278.13,13,11,18.5,electronics,0
7694.39,48,128684.53,18,8,14.48,travel,0
3094.26,38,172050.49,13,19,12.94,grocery,0
1606.76,34,63798.81,19,9,4.73,entertainment,0
4730.85,23,187752.43,17,9,18.5,grocery,0
16903.08,35,125985.57,16,12,27.71,entertainment,0
5919.91,46,114633.45,17,15,14.79,utilities,0
1893.61,27,22690.75,21,14,6.75,utilities,0
3040.45,34,146195.08,15,9,31.74,utilities,0
9953.69,31,46807.23,14,9,26.23,utilities,0
2831.36,42,37967.68,17,23,33.97,electronics,1
3846.57,18,40592.14,26,5,91.73,grocery,1
6327.02,39,77504.44,18,13,10.13,utilities,0
2329.06,41,107569.84,21,9,11.2,utilities,0
4073.88,38,31367.3,13,15,15.86,electronics,0
8307.55,18,100552.22,21,13,16.14,entertainment,0
5876.91,20,47891.56,25,0,29.57,travel,1
4533.77,18,39343.35,13,12,7.77,travel,0
2300.13,30,55301.43,14,11,12.98,entertainment,0
1917.6,43,61915.64,14,23,5.79,grocery,0
1746.62,31,83485.09,21,16,2.69,grocery,0
1981.14,24,26706.91,16,12,19.53,utilities,0
2842.07,30,118436.12,13,8,1.79,entertainment,0
15947.02,28,88285.8,10,8,3.34,entertainment,0
5320.76,29,76658.23,13,10,16.9,utilities,0
8338.49,31,21892.88,9,12,4.04,travel,0
8916.2,25,68869.82,14,13,6.59,entertainment,0
7573.72,25,86726.89,16,14,11.03,grocery,0
18770.28,31,121681.16,29,8,23.6,travel,0
8034.9,28,38942.68,15,12,2.77,entertainment,0
5043.28,35,57801.03,15,12,2.55,grocery,0
7009.75,34,222002.57,14,10,18.88,travel,0
10412.61,52,89010.22,13,10,2.87,travel,0
5187.18,51,227840.6,10,17,1.86,entertainment,0
11073.16,27,34868.02,25,6,40.13,grocery,1
2732.31,20,71558.03,12,15,2.8,entertainment,0
4920.91,33,102044.08,14,13,26.88,entertainment,0
15137.79,26,108254.3,15,12,25.45,utilities,0
9955.93,32,85537.0,18,9,14.14,utilities,0
10928.29,18,37214.17,22,3,105.45,electronics,1
2940.46,21,107780.87,10,12,33.01,entertainment,0
6498.89,25,50168.84,31,7,136.71,travel,1
2784.07,33,108120.84,14,13,16.61,utilities,0
1609.84,36,37487.58,19,9,7.78,electronics,1
5488.51,43,96369.2,12,9,2.06,utilities,0
6390.22,22,87573.18,20,12,7.88,travel,0
850.09,46,50437.74,13,17,7.35,grocery,0
8098.95,23,104124.91,13,13,7.14,travel,0
5555.9,22,68433.12,23,19,22.19,electronics,0
3158.48,24,82273.33,18,8,13.82,electronics,0
3315.21,54,41420.25,13,15,27.26,utilities,0
17942.59,28,42424.77,13,7,12.39,entertainment,0
1564.25,31,39664.36,19,10,7.86,grocery,0
3092.74,33,189854.74,13,23,15.19,entertainment,0
2339.83,40,77331.8,14,8,12.83,entertainment,0
10362.6,48,180600.5,13,16,33.45,electronics,0
2099.87,36,44697.63,14,16,2.15,grocery,0
2149.99,48,65208.81,13,18,6.99,grocery,0
5641.41,22,164277.22,21,11,6.33,travel,0
11927.88,24,64782.1,10,11,1.15,electronics,0
1954.34,56,186323.0,13,13,2.27,entertainment,0
7748.25,46,149517.4,13,14,22.77,grocery,0
20326.48,24,42130.2,21,23,30.65,electronics,1
12969.3,30,44587.22,19,14,9.71,utilities,0
8802.64,19,100673.5,14,10,24.2,utilities,0
1533.77,27,26564.46,13,12,10.72,electronics,0
3419.61,27,71522.37,15,13,20.64,grocery,0
3827.73,43,62327.28,12,14,28.0,utilities,0
8386.67,32,82549.86,20,10,8.65,grocery,0
4746.99,43,141294.41,15,20,12.64,grocery,0
9000.9,30,85534.52,14,13,14.01,utilities,0
8857.9,39,85083.28,13,12,0.44,entertainment,0
4123.59,33,40375.1,14,19,2.08,electronics,0
2963.48,38,25279.21,17,14,6.74,electronics,0
4558.83,30,64477.27,18,14,19.96,grocery,0
11257.35,31,238815.46,14,11,1.47,utilities,0
9953.35,25,48210.84,34,4,128.66,electronics,1
3656.28,53,76183.63,14,11,5.13,electronics,0
2481.63,32,54248.57,14,14,2.52,entertainment,0
5846.33,32,216070.37,13,14,50.31,entertainment,0
2173.23,30,82392.61,14,15,8.99,entertainment,0
3648.97,23,108143.48,8,16,16.26,travel,0
4123.54,49,120539.53,14,14,15.98,utilities,0
13419.87,24,89271.6,12,8,13.73,entertainment,0
3406.09,20,51864.87,13,10,1.12,travel,0
3870.61,40,75831.15,14,11,26.82,entertainment,0
6832.36,25,125547.98,27,13,25.79,grocery,0
2999.77,19,30492.57,21,16,14.95,electronics,0
3690.5,35,341014.08,14,15,3.82,entertainment,0
2373.88,21,39884.42,14,13,33.18,entertainment,0
7739.17,18,51620.13,11,8,0.96,travel,0
5851.84,46,62281.47,19,8,3.2,travel,0
1306.57,54,159487.6,13,11,9.6,grocery,0
5506.05,36,35546.35,23,10,17.03,travel,0
